detid,flow,speed,occ,density,interval,length,pos
E1_A11A10_1,84.0,12.0,1.05,2.1,3000.0,229.2,209.0
E1_A11B11_0,108.0,12.21,1.28,2.56,3000.0,279.2,259.0
E1_A11B11_1,12.0,12.03,0.14,0.28,3000.0,279.2,259.0
E1_A11left11_0,12.0,13.99,0.12,0.24,3000.0,189.6,170.0
E1_A11left11_1,0.0,-1.0,0.0,-0.0,3000.0,189.6,170.0
E1_A11top0_0,0.0,-1.0,0.0,-0.0,3000.0,189.6,170.0
E1_A11top0_1,24.0,9.7,0.38,0.76,3000.0,189.6,170.0
E1_A1A0_0,48.0,10.87,0.71,1.42,3000.0,229.2,209.0
E1_A1A0_1,84.0,10.51,7.39,14.78,3000.0,229.2,209.0
E1_A1A2_0,180.0,11.81,2.29,4.58,3000.0,229.2,209.0
E1_A1A2_1,48.0,11.16,0.66,1.32,3000.0,229.2,209.0
E1_A1B1_0,72.0,12.11,1.01,2.02,3000.0,279.2,259.0
E1_A1B1_1,84.0,13.44,0.89,1.7799999999999998,3000.0,279.2,259.0
E1_A1left1_0,24.0,14.01,0.24,0.48,3000.0,189.6,170.0
E1_A1left1_1,0.0,-1.0,0.0,-0.0,3000.0,189.6,170.0
E1_A2A1_0,60.0,13.2,0.64,1.28,3000.0,229.2,209.0
E1_A2A1_1,144.0,12.02,1.76,3.5199999999999996,3000.0,229.2,209.0
E1_A2A3_0,192.0,10.86,4.54,9.08,3000.0,229.2,209.0
E1_A2A3_1,60.0,12.44,0.67,1.34,3000.0,229.2,209.0
E1_A2B2_0,72.0,13.89,0.72,1.44,3000.0,279.2,259.0
E1_A2B2_1,24.0,11.92,0.28,0.56,3000.0,279.2,259.0
E1_A2left2_0,24.0,13.95,0.24,0.48,3000.0,189.6,170.0
E1_A2left2_1,24.0,12.97,0.26,0.52,3000.0,189.6,170.0
E1_A3A2_0,72.0,11.05,0.98,1.96,3000.0,229.2,209.0
E1_A3A2_1,144.0,11.61,3.44,6.879999999999999,3000.0,229.2,209.0
E1_A3A4_0,216.0,9.78,14.98,29.96,3000.0,229.2,209.0
E1_A3A4_1,60.0,11.68,0.76,1.52,3000.0,229.2,209.0
E1_A3B3_0,108.0,10.52,2.75,5.5,3000.0,279.2,259.0
E1_A3B3_1,96.0,10.66,1.37,2.74,3000.0,279.2,259.0
E1_A3left3_0,12.0,14.01,0.12,0.24,3000.0,189.6,170.0
E1_A3left3_1,24.0,12.13,0.28,0.56,3000.0,189.6,170.0
E1_A4A3_0,96.0,12.18,1.18,2.36,3000.0,229.2,209.0
E1_A4A3_1,84.0,12.27,0.97,1.94,3000.0,229.2,209.0
E1_A4B4_0,120.0,10.53,1.95,3.9000000000000004,3000.0,279.2,259.0
E1_A4B4_1,96.0,8.93,1.84,3.6799999999999997,3000.0,279.2,259.0
E1_A4left4_0,36.0,12.99,0.39,0.78,3000.0,189.6,170.0
E1_A4left4_1,0.0,-1.0,0.0,-0.0,3000.0,189.6,170.0
E1_A5A4_0,120.0,10.17,1.88,3.76,3000.0,229.2,209.0
E1_A5A4_1,156.0,10.07,3.34,6.68,3000.0,229.2,209.0
E1_A5B5_0,132.0,12.6,1.53,3.06,3000.0,279.2,259.0
E1_A5B5_1,84.0,11.42,1.16,2.32,3000.0,279.2,259.0
E1_A5left5_0,0.0,-1.0,0.0,-0.0,3000.0,189.6,170.0
E1_A5left5_1,36.0,12.0,0.42,0.8399999999999999,3000.0,189.6,170.0
E1_A6A5_0,120.0,12.66,6.96,13.919999999999998,3000.0,229.2,209.0
E1_A6A5_1,132.0,10.67,7.06,14.12,3000.0,229.2,209.0
E1_A6B6_0,84.0,11.78,1.06,2.12,3000.0,279.2,259.0
E1_A6B6_1,48.0,11.15,0.67,1.34,3000.0,279.2,259.0
E1_A6left6_0,0.0,-1.0,0.0,-0.0,3000.0,189.6,170.0
E1_A6left6_1,0.0,-1.0,0.0,-0.0,3000.0,189.6,170.0
E1_A7A8_0,156.0,12.57,1.82,3.6399999999999997,3000.0,229.2,209.0
E1_A7A8_1,96.0,12.86,1.05,2.1,3000.0,229.2,209.0
E1_A7B7_0,156.0,12.05,1.98,3.96,3000.0,279.2,259.0
E1_A7B7_1,48.0,15.34,0.44,0.8799999999999999,3000.0,279.2,259.0
E1_A7left7_0,0.0,-1.0,0.0,-0.0,3000.0,189.6,170.0
E1_A7left7_1,36.0,13.36,0.38,0.76,3000.0,189.6,170.0
E1_A8B8_0,96.0,11.58,1.3,2.6,3000.0,279.2,259.0
E1_A8B8_1,24.0,13.26,0.25,0.5,3000.0,279.2,259.0
E1_A8left8_0,24.0,11.42,0.3,0.6,3000.0,189.6,170.0
E1_A8left8_1,36.0,14.0,0.36,0.72,3000.0,189.6,170.0
E1_A9B9_0,96.0,12.07,1.18,2.36,3000.0,279.2,259.0
E1_A9B9_1,24.0,11.81,0.28,0.56,3000.0,279.2,259.0
E1_A9left9_0,24.0,14.09,0.24,0.48,3000.0,189.6,170.0
E1_A9left9_1,48.0,13.68,0.5,1.0,3000.0,189.6,170.0
E1_B0B1_0,108.0,13.45,1.13,2.26,3000.0,229.2,209.0
E1_B0B1_1,12.0,11.73,0.14,0.28,3000.0,229.2,209.0
E1_B10A10_0,48.0,12.91,0.52,1.04,3000.0,279.2,259.0
E1_B10A10_1,84.0,13.5,0.87,1.7399999999999998,3000.0,279.2,259.0
E1_B10B11_0,132.0,12.26,1.58,3.16,3000.0,229.2,209.0
E1_B10B11_1,36.0,12.41,0.41,0.8199999999999998,3000.0,229.2,209.0
E1_B10B9_0,108.0,12.57,1.21,2.42,3000.0,229.2,209.0
E1_B10B9_1,108.0,12.85,1.17,2.34,3000.0,229.2,209.0
E1_B10C10_0,132.0,11.65,1.69,3.38,3000.0,279.2,259.0
E1_B10C10_1,24.0,11.91,0.28,0.56,3000.0,279.2,259.0
E1_B11B10_0,84.0,10.7,1.2,2.4,3000.0,229.2,209.0
E1_B11B10_1,84.0,10.82,1.22,2.44,3000.0,229.2,209.0
E1_B11top1_0,24.0,12.92,0.26,0.52,3000.0,189.6,170.0
E1_B11top1_1,36.0,13.31,0.38,0.76,3000.0,189.6,170.0
E1_B1A1_0,132.0,12.03,1.68,3.3599999999999994,3000.0,279.2,259.0
E1_B1A1_1,48.0,11.45,0.66,1.32,3000.0,279.2,259.0
E1_B1B0_0,84.0,12.1,1.03,2.06,3000.0,229.2,209.0
E1_B1B0_1,48.0,13.3,0.51,1.02,3000.0,229.2,209.0
E1_B1B2_0,156.0,11.35,2.05,4.1,3000.0,229.2,209.0
E1_B1B2_1,72.0,9.96,1.08,2.16,3000.0,229.2,209.0
E1_B2A2_0,108.0,12.65,1.29,2.58,3000.0,279.2,259.0
E1_B2A2_1,96.0,11.83,1.2,2.4,3000.0,279.2,259.0
E1_B2B1_0,132.0,12.5,1.55,3.1,3000.0,229.2,209.0
E1_B2B1_1,132.0,10.96,1.81,3.62,3000.0,229.2,209.0
E1_B2B3_0,240.0,10.84,6.15,12.3,3000.0,229.2,209.0
E1_B2B3_1,48.0,14.36,0.47,0.94,3000.0,229.2,209.0
E1_B2C2_0,96.0,11.14,1.34,2.68,3000.0,279.2,259.0
E1_B2C2_1,84.0,11.42,1.1,2.2,3000.0,279.2,259.0
E1_B3A3_0,72.0,12.05,0.84,1.6799999999999997,3000.0,279.2,259.0
E1_B3A3_1,120.0,10.33,9.23,18.46,3000.0,279.2,259.0
E1_B3B2_0,216.0,10.5,9.13,18.26,3000.0,229.2,209.0
E1_B3B2_1,168.0,10.27,6.85,13.7,3000.0,229.2,209.0
E1_B3B4_0,288.0,7.56,19.07,38.14,3000.0,229.2,209.0
E1_B3B4_1,156.0,8.29,6.68,13.36,3000.0,229.2,209.0
E1_B3C3_0,96.0,11.82,1.2,2.4,3000.0,279.2,259.0
E1_B3C3_1,144.0,10.52,2.44,4.88,3000.0,279.2,259.0
E1_B4B3_0,240.0,10.48,7.09,14.18,3000.0,229.2,209.0
E1_B4B3_1,228.0,10.08,4.23,8.46,3000.0,229.2,209.0
E1_B4B5_0,312.0,8.78,20.77,41.54,3000.0,229.2,209.0
E1_B4B5_1,180.0,10.12,5.77,11.54,3000.0,229.2,209.0
E1_B4C4_0,132.0,10.48,1.92,3.84,3000.0,279.2,259.0
E1_B4C4_1,84.0,12.07,0.99,1.98,3000.0,279.2,259.0
E1_B5A5_0,144.0,10.29,4.14,8.28,3000.0,279.2,259.0
E1_B5A5_1,84.0,11.59,1.05,2.1,3000.0,279.2,259.0
E1_B5B4_0,168.0,11.28,3.32,6.639999999999999,3000.0,229.2,209.0
E1_B5B4_1,72.0,11.54,0.88,1.7599999999999998,3000.0,229.2,209.0
E1_B5B6_0,264.0,8.76,11.6,23.2,3000.0,229.2,209.0
E1_B5B6_1,96.0,11.72,1.23,2.46,3000.0,229.2,209.0
E1_B5C5_0,228.0,11.17,4.17,8.34,3000.0,279.2,259.0
E1_B5C5_1,240.0,9.2,5.17,10.34,3000.0,279.2,259.0
E1_B6A6_0,108.0,12.91,1.26,2.52,3000.0,279.2,259.0
E1_B6A6_1,48.0,12.88,0.52,1.04,3000.0,279.2,259.0
E1_B6B5_0,132.0,11.81,1.66,3.3199999999999994,3000.0,229.2,209.0
E1_B6B5_1,156.0,9.91,4.85,9.7,3000.0,229.2,209.0
E1_B6B7_0,180.0,10.38,7.57,15.14,3000.0,229.2,209.0
E1_B6B7_1,72.0,12.23,0.85,1.6999999999999997,3000.0,229.2,209.0
E1_B6C6_0,204.0,10.17,3.52,7.039999999999999,3000.0,279.2,259.0
E1_B6C6_1,144.0,11.94,2.13,4.26,3000.0,279.2,259.0
E1_B7A7_0,48.0,12.7,0.54,1.08,3000.0,279.2,259.0
E1_B7A7_1,84.0,12.78,0.96,1.92,3000.0,279.2,259.0
E1_B7B6_0,192.0,10.91,8.65,17.3,3000.0,229.2,209.0
E1_B7B6_1,168.0,10.49,8.52,17.04,3000.0,229.2,209.0
E1_B8B7_0,180.0,12.52,2.17,4.34,3000.0,229.2,209.0
E1_B8B7_1,156.0,10.83,4.83,9.66,3000.0,229.2,209.0
E1_B8B9_0,144.0,10.48,2.19,4.38,3000.0,229.2,209.0
E1_B8B9_1,48.0,12.36,0.56,1.12,3000.0,229.2,209.0
E1_B8C8_0,156.0,13.11,1.75,3.5,3000.0,279.2,259.0
E1_B8C8_1,48.0,11.97,0.56,1.12,3000.0,279.2,259.0
E1_B9A9_0,120.0,10.16,4.88,9.76,3000.0,279.2,259.0
E1_B9A9_1,72.0,12.81,0.79,1.58,3000.0,279.2,259.0
E1_B9B10_0,180.0,12.63,2.08,4.16,3000.0,229.2,209.0
E1_B9B10_1,84.0,10.64,1.22,2.44,3000.0,229.2,209.0
E1_B9B8_0,168.0,10.85,5.11,10.22,3000.0,229.2,209.0
E1_B9B8_1,108.0,10.65,3.8,7.6,3000.0,229.2,209.0
E1_C0B0_0,240.0,12.26,4.48,8.96,3000.0,279.2,259.0
E1_C0B0_1,72.0,10.62,1.01,2.02,3000.0,279.2,259.0
E1_C0C1_0,144.0,11.0,2.02,4.04,3000.0,229.2,209.0
E1_C0C1_1,36.0,13.27,0.38,0.76,3000.0,229.2,209.0
E1_C0D0_0,24.0,7.95,0.57,1.14,3000.0,279.2,259.0
E1_C0D0_1,108.0,10.8,1.55,3.1,3000.0,279.2,259.0
E1_C0bottom2_0,12.0,14.32,0.12,0.24,3000.0,189.6,170.0
E1_C0bottom2_1,24.0,12.31,0.27,0.54,3000.0,189.6,170.0
E1_C10B10_0,48.0,13.72,0.49,0.98,3000.0,279.2,259.0
E1_C10B10_1,120.0,11.68,1.58,3.16,3000.0,279.2,259.0
E1_C10C11_0,60.0,13.27,0.64,1.28,3000.0,229.2,209.0
E1_C10C11_1,84.0,11.4,1.1,2.2,3000.0,229.2,209.0
E1_C10C9_0,192.0,11.33,4.65,9.3,3000.0,229.2,209.0
E1_C10C9_1,120.0,11.37,3.93,7.86,3000.0,229.2,209.0
E1_C10D10_0,96.0,11.58,1.23,2.46,3000.0,279.2,259.0
E1_C10D10_1,48.0,12.17,0.55,1.1,3000.0,279.2,259.0
E1_C11B11_0,84.0,9.98,6.3,12.6,3000.0,279.2,259.0
E1_C11B11_1,156.0,9.52,5.56,11.12,3000.0,279.2,259.0
E1_C11D11_0,108.0,10.01,6.13,12.26,3000.0,279.2,259.0
E1_C11D11_1,24.0,12.09,0.28,0.56,3000.0,279.2,259.0
E1_C11top2_0,36.0,13.21,0.38,0.76,3000.0,189.6,170.0
E1_C11top2_1,0.0,-1.0,0.0,-0.0,3000.0,189.6,170.0
E1_C1B1_0,204.0,9.89,8.09,16.18,3000.0,279.2,259.0
E1_C1B1_1,72.0,11.25,1.02,2.04,3000.0,279.2,259.0
E1_C1C0_0,156.0,12.08,1.88,3.76,3000.0,229.2,209.0
E1_C1C0_1,84.0,10.73,4.8,9.6,3000.0,229.2,209.0
E1_C1C2_0,144.0,13.02,1.63,3.26,3000.0,229.2,209.0
E1_C1C2_1,36.0,12.66,0.41,0.8199999999999998,3000.0,229.2,209.0
E1_C1D1_0,120.0,8.73,5.28,10.56,3000.0,279.2,259.0
E1_C1D1_1,168.0,6.45,17.49,34.98,3000.0,279.2,259.0
E1_C2B2_0,156.0,10.82,6.56,13.119999999999997,3000.0,279.2,259.0
E1_C2B2_1,72.0,9.4,2.12,4.24,3000.0,279.2,259.0
E1_C2C1_0,132.0,11.93,1.94,3.88,3000.0,229.2,209.0
E1_C2C1_1,84.0,11.07,1.15,2.3,3000.0,229.2,209.0
E1_C2C3_0,132.0,10.6,1.92,3.84,3000.0,229.2,209.0
E1_C2C3_1,120.0,8.28,5.01,10.02,3000.0,229.2,209.0
E1_C2D2_0,96.0,10.95,2.83,5.66,3000.0,279.2,259.0
E1_C2D2_1,120.0,12.07,1.49,2.98,3000.0,279.2,259.0
E1_C3B3_0,216.0,8.89,9.95,19.9,3000.0,279.2,259.0
E1_C3B3_1,156.0,11.45,2.64,5.28,3000.0,279.2,259.0
E1_C3D3_0,84.0,11.54,1.08,2.16,3000.0,279.2,259.0
E1_C3D3_1,84.0,12.49,1.01,2.02,3000.0,279.2,259.0
E1_C4B4_0,132.0,9.15,3.69,7.38,3000.0,279.2,259.0
E1_C4B4_1,192.0,9.01,14.56,29.119999999999997,3000.0,279.2,259.0
E1_C4C3_0,144.0,12.57,1.68,3.3599999999999994,3000.0,229.2,209.0
E1_C4C3_1,60.0,12.43,0.67,1.34,3000.0,229.2,209.0
E1_C4D4_0,204.0,11.92,2.5,5.0,3000.0,279.2,259.0
E1_C4D4_1,60.0,9.42,1.0,2.0,3000.0,279.2,259.0
E1_C5B5_0,180.0,11.35,4.71,9.42,3000.0,279.2,259.0
E1_C5B5_1,120.0,11.13,1.63,3.26,3000.0,279.2,259.0
E1_C5C4_0,144.0,11.58,1.91,3.8200000000000003,3000.0,229.2,209.0
E1_C5C4_1,132.0,8.81,4.97,9.94,3000.0,229.2,209.0
E1_C5C6_0,324.0,9.51,16.4,32.8,3000.0,229.2,209.0
E1_C5C6_1,288.0,8.75,12.81,25.620000000000005,3000.0,229.2,209.0
E1_C5D5_0,264.0,11.56,6.23,12.46,3000.0,279.2,259.0
E1_C5D5_1,108.0,10.96,3.18,6.36,3000.0,279.2,259.0
E1_C6C5_0,228.0,9.94,15.5,31.0,3000.0,229.2,209.0
E1_C6C5_1,228.0,8.73,30.49,60.98,3000.0,229.2,209.0
E1_C6C7_0,276.0,11.27,8.66,17.32,3000.0,229.2,209.0
E1_C6C7_1,168.0,11.9,2.06,4.12,3000.0,229.2,209.0
E1_C6D6_0,276.0,8.33,14.7,29.4,3000.0,279.2,259.0
E1_C6D6_1,252.0,9.4,7.7,15.4,3000.0,279.2,259.0
E1_C7B7_0,120.0,12.64,1.33,2.66,3000.0,279.2,259.0
E1_C7B7_1,36.0,14.21,0.35,0.7,3000.0,279.2,259.0
E1_C7C6_0,252.0,9.34,12.56,25.12,3000.0,229.2,209.0
E1_C7C6_1,288.0,9.69,22.67,45.34,3000.0,229.2,209.0
E1_C7D7_0,96.0,6.7,11.09,22.18,3000.0,279.2,259.0
E1_C7D7_1,72.0,11.8,0.92,1.8399999999999999,3000.0,279.2,259.0
E1_C8B8_0,180.0,9.51,9.91,19.82,3000.0,279.2,259.0
E1_C8B8_1,204.0,8.79,10.14,20.28,3000.0,279.2,259.0
E1_C8C7_0,252.0,10.4,8.23,16.46,3000.0,229.2,209.0
E1_C8C7_1,240.0,11.13,10.96,21.92,3000.0,229.2,209.0
E1_C9B9_0,168.0,9.08,12.18,24.36,3000.0,279.2,259.0
E1_C9B9_1,120.0,10.19,1.87,3.74,3000.0,279.2,259.0
E1_C9C10_0,120.0,10.05,5.05,10.1,3000.0,229.2,209.0
E1_C9C10_1,96.0,10.81,1.36,2.72,3000.0,229.2,209.0
E1_C9C8_0,276.0,10.99,10.16,20.32,3000.0,229.2,209.0
E1_C9C8_1,204.0,10.08,6.68,13.36,3000.0,229.2,209.0
E1_C9D9_0,168.0,10.3,3.32,6.639999999999999,3000.0,279.2,259.0
E1_C9D9_1,144.0,11.73,1.89,3.7800000000000002,3000.0,279.2,259.0
E1_D0C0_0,132.0,11.31,1.82,3.6399999999999997,3000.0,279.2,259.0
E1_D0C0_1,24.0,12.08,0.28,0.56,3000.0,279.2,259.0
E1_D0D1_0,156.0,11.5,2.03,4.06,3000.0,229.2,209.0
E1_D0D1_1,84.0,10.8,1.21,2.42,3000.0,229.2,209.0
E1_D0E0_0,48.0,13.36,0.5,1.0,3000.0,279.2,259.0
E1_D0E0_1,72.0,12.99,0.79,1.58,3000.0,279.2,259.0
E1_D0bottom3_0,0.0,-1.0,0.0,-0.0,3000.0,189.6,170.0
E1_D0bottom3_1,0.0,-1.0,0.0,-0.0,3000.0,189.6,170.0
E1_D10C10_0,96.0,12.17,1.11,2.22,3000.0,279.2,259.0
E1_D10C10_1,168.0,11.82,2.15,4.3,3000.0,279.2,259.0
E1_D10D11_0,60.0,12.13,0.69,1.38,3000.0,229.2,209.0
E1_D10D11_1,72.0,12.89,0.78,1.56,3000.0,229.2,209.0
E1_D10D9_0,84.0,12.37,0.98,1.96,3000.0,229.2,209.0
E1_D10D9_1,84.0,9.85,1.31,2.62,3000.0,229.2,209.0
E1_D11D10_0,84.0,10.66,1.58,3.16,3000.0,229.2,209.0
E1_D11D10_1,60.0,11.01,0.82,1.6399999999999997,3000.0,229.2,209.0
E1_D11top3_0,12.0,12.6,0.13,0.26,3000.0,189.6,170.0
E1_D11top3_1,0.0,-1.0,0.0,-0.0,3000.0,189.6,170.0
E1_D1C1_0,192.0,11.08,9.13,18.26,3000.0,279.2,259.0
E1_D1C1_1,132.0,10.68,1.94,3.88,3000.0,279.2,259.0
E1_D1D0_0,72.0,11.84,0.92,1.8399999999999999,3000.0,229.2,209.0
E1_D1D0_1,108.0,11.09,1.49,2.98,3000.0,229.2,209.0
E1_D1D2_0,240.0,11.05,3.45,6.9,3000.0,229.2,209.0
E1_D1D2_1,156.0,10.87,3.65,7.3,3000.0,229.2,209.0
E1_D1E1_0,132.0,11.6,1.68,3.3599999999999994,3000.0,279.2,259.0
E1_D1E1_1,132.0,11.32,1.81,3.62,3000.0,279.2,259.0
E1_D2C2_0,84.0,9.46,1.37,2.74,3000.0,279.2,259.0
E1_D2C2_1,72.0,11.86,0.92,1.8399999999999999,3000.0,279.2,259.0
E1_D2D1_0,48.0,12.04,0.64,1.28,3000.0,229.2,209.0
E1_D2D1_1,144.0,11.5,2.86,5.72,3000.0,229.2,209.0
E1_D2D3_0,252.0,10.71,18.81,37.62,3000.0,229.2,209.0
E1_D2D3_1,216.0,7.81,16.61,33.22,3000.0,229.2,209.0
E1_D3D2_0,120.0,9.41,8.16,16.32,3000.0,229.2,209.0
E1_D3D2_1,156.0,9.9,2.45,4.9,3000.0,229.2,209.0
E1_D3D4_0,216.0,10.81,13.5,27.0,3000.0,229.2,209.0
E1_D3D4_1,120.0,11.49,6.29,12.58,3000.0,229.2,209.0
E1_D3E3_0,132.0,10.38,7.57,15.14,3000.0,279.2,259.0
E1_D3E3_1,168.0,7.93,14.62,29.24,3000.0,279.2,259.0
E1_D4C4_0,192.0,10.74,2.98,5.96,3000.0,279.2,259.0
E1_D4C4_1,264.0,10.17,5.12,10.24,3000.0,279.2,259.0
E1_D4D3_0,180.0,12.49,2.23,4.46,3000.0,229.2,209.0
E1_D4D3_1,144.0,10.2,10.62,21.239999999999995,3000.0,229.2,209.0
E1_D4D5_0,216.0,10.56,11.39,22.78,3000.0,229.2,209.0
E1_D4D5_1,120.0,9.64,3.63,7.26,3000.0,229.2,209.0
E1_D4E4_0,300.0,10.3,8.34,16.68,3000.0,279.2,259.0
E1_D4E4_1,144.0,11.36,1.94,3.88,3000.0,279.2,259.0
E1_D5C5_0,228.0,10.01,7.92,15.84,3000.0,279.2,259.0
E1_D5C5_1,108.0,9.71,3.69,7.38,3000.0,279.2,259.0
E1_D5E5_0,180.0,11.86,4.13,8.26,3000.0,279.2,259.0
E1_D5E5_1,144.0,9.82,6.46,12.92,3000.0,279.2,259.0
E1_D6C6_0,96.0,9.41,2.68,5.36,3000.0,279.2,259.0
E1_D6C6_1,144.0,10.53,3.5,7.0,3000.0,279.2,259.0
E1_D6D5_0,288.0,9.34,11.93,23.86,3000.0,229.2,209.0
E1_D6D5_1,324.0,9.65,13.27,26.54,3000.0,229.2,209.0
E1_D6D7_0,132.0,12.41,1.57,3.14,3000.0,229.2,209.0
E1_D6D7_1,96.0,12.25,1.11,2.22,3000.0,229.2,209.0
E1_D6E6_0,324.0,9.91,7.51,15.02,3000.0,279.2,259.0
E1_D6E6_1,240.0,8.77,12.99,25.979999999999997,3000.0,279.2,259.0
E1_D7C7_0,96.0,12.13,1.3,2.6,3000.0,279.2,259.0
E1_D7C7_1,132.0,8.3,8.88,17.76,3000.0,279.2,259.0
E1_D7D6_0,276.0,11.14,9.84,19.68,3000.0,229.2,209.0
E1_D7D6_1,204.0,8.49,9.22,18.44,3000.0,229.2,209.0
E1_D7D8_0,180.0,10.35,2.94,5.88,3000.0,229.2,209.0
E1_D7D8_1,156.0,9.77,4.86,9.72,3000.0,229.2,209.0
E1_D7E7_0,108.0,11.19,1.48,2.96,3000.0,279.2,259.0
E1_D7E7_1,84.0,9.67,1.51,3.02,3000.0,279.2,259.0
E1_D8D7_0,228.0,9.85,5.76,11.52,3000.0,229.2,209.0
E1_D8D7_1,180.0,10.55,4.26,8.52,3000.0,229.2,209.0
E1_D8E8_0,168.0,11.33,2.34,4.68,3000.0,279.2,259.0
E1_D8E8_1,144.0,10.91,2.07,4.14,3000.0,279.2,259.0
E1_D9C9_0,228.0,8.94,12.31,24.62,3000.0,279.2,259.0
E1_D9C9_1,192.0,9.91,5.13,10.26,3000.0,279.2,259.0
E1_E0D0_0,180.0,11.62,2.38,4.76,3000.0,279.2,259.0
E1_E0D0_1,48.0,12.89,0.52,1.04,3000.0,279.2,259.0
E1_E0E1_0,72.0,12.47,0.8,1.6,3000.0,229.2,209.0
E1_E0E1_1,84.0,11.43,1.47,2.94,3000.0,229.2,209.0
E1_E0F0_0,96.0,12.24,1.19,2.38,3000.0,279.2,259.0
E1_E0F0_1,144.0,11.41,3.62,7.24,3000.0,279.2,259.0
E1_E0bottom4_0,36.0,12.28,0.41,0.8199999999999998,3000.0,189.6,170.0
E1_E0bottom4_1,24.0,12.32,0.27,0.54,3000.0,189.6,170.0
E1_E10D10_0,84.0,11.9,1.07,2.14,3000.0,279.2,259.0
E1_E10D10_1,108.0,11.11,2.02,4.04,3000.0,279.2,259.0
E1_E10E11_0,108.0,8.92,8.39,16.78,3000.0,229.2,209.0
E1_E10E11_1,132.0,9.79,5.83,11.66,3000.0,229.2,209.0
E1_E10E9_0,132.0,12.79,1.53,3.06,3000.0,229.2,209.0
E1_E10E9_1,120.0,11.05,1.66,3.3199999999999994,3000.0,229.2,209.0
E1_E10F10_0,156.0,11.81,1.93,3.8600000000000003,3000.0,279.2,259.0
E1_E10F10_1,48.0,11.88,0.56,1.12,3000.0,279.2,259.0
E1_E11F11_0,192.0,10.06,3.69,7.38,3000.0,279.2,259.0
E1_E11F11_1,36.0,10.05,0.55,1.1,3000.0,279.2,259.0
E1_E11top4_0,12.0,12.83,0.13,0.26,3000.0,189.6,170.0
E1_E11top4_1,0.0,-1.0,0.0,-0.0,3000.0,189.6,170.0
E1_E1D1_0,288.0,9.85,9.57,19.14,3000.0,279.2,259.0
E1_E1D1_1,204.0,10.52,5.39,10.779999999999998,3000.0,279.2,259.0
E1_E1E0_0,120.0,12.1,1.45,2.9,3000.0,229.2,209.0
E1_E1E0_1,120.0,11.54,1.55,3.1,3000.0,229.2,209.0
E1_E1E2_0,156.0,11.03,2.59,5.18,3000.0,229.2,209.0
E1_E1E2_1,96.0,10.22,1.75,3.5,3000.0,229.2,209.0
E1_E1F1_0,84.0,11.77,1.07,2.14,3000.0,279.2,259.0
E1_E1F1_1,192.0,11.46,2.54,5.08,3000.0,279.2,259.0
E1_E2D2_0,228.0,10.98,4.33,8.66,3000.0,279.2,259.0
E1_E2D2_1,120.0,12.4,1.51,3.02,3000.0,279.2,259.0
E1_E2E1_0,276.0,9.54,19.73,39.46,3000.0,229.2,209.0
E1_E2E1_1,216.0,8.58,12.12,24.24,3000.0,229.2,209.0
E1_E2E3_0,216.0,8.89,8.02,16.04,3000.0,229.2,209.0
E1_E2E3_1,216.0,8.18,10.1,20.2,3000.0,229.2,209.0
E1_E2F2_0,96.0,13.3,1.02,2.04,3000.0,279.2,259.0
E1_E2F2_1,96.0,12.4,1.16,2.32,3000.0,279.2,259.0
E1_E3D3_0,216.0,10.76,3.16,6.32,3000.0,279.2,259.0
E1_E3D3_1,156.0,9.34,4.09,8.18,3000.0,279.2,259.0
E1_E3E2_0,348.0,10.81,14.4,28.799999999999997,3000.0,229.2,209.0
E1_E3E2_1,204.0,7.77,14.37,28.739999999999995,3000.0,229.2,209.0
E1_E3E4_0,336.0,8.49,23.07,46.14,3000.0,229.2,209.0
E1_E3E4_1,264.0,7.14,28.31,56.62,3000.0,229.2,209.0
E1_E3F3_0,240.0,11.24,3.2,6.4,3000.0,279.2,259.0
E1_E3F3_1,204.0,8.89,13.23,26.46,3000.0,279.2,259.0
E1_E4D4_0,228.0,10.84,3.51,7.02,3000.0,279.2,259.0
E1_E4D4_1,108.0,10.42,2.07,4.14,3000.0,279.2,259.0
E1_E4E5_0,300.0,9.86,12.88,25.76,3000.0,229.2,209.0
E1_E4E5_1,216.0,8.52,11.98,23.96,3000.0,229.2,209.0
E1_E4F4_0,204.0,10.79,4.99,9.98,3000.0,279.2,259.0
E1_E4F4_1,252.0,9.24,11.64,23.28,3000.0,279.2,259.0
E1_E5E4_0,288.0,10.2,11.07,22.14,3000.0,229.2,209.0
E1_E5E4_1,228.0,9.24,10.9,21.8,3000.0,229.2,209.0
E1_E5F5_0,72.0,10.48,1.08,2.16,3000.0,279.2,259.0
E1_E5F5_1,108.0,10.68,1.49,2.98,3000.0,279.2,259.0
E1_E6D6_0,132.0,12.89,1.46,2.92,3000.0,279.2,259.0
E1_E6D6_1,132.0,10.9,1.92,3.84,3000.0,279.2,259.0
E1_E6E7_0,384.0,8.16,34.76,69.52,3000.0,229.2,209.0
E1_E6E7_1,384.0,8.64,45.0,90.0,3000.0,229.2,209.0
E1_E6F6_0,324.0,10.12,13.72,27.44,3000.0,279.2,259.0
E1_E6F6_1,240.0,9.24,7.62,15.24,3000.0,279.2,259.0
E1_E7D7_0,132.0,10.54,1.85,3.7,3000.0,279.2,259.0
E1_E7D7_1,192.0,10.9,5.06,10.120000000000001,3000.0,279.2,259.0
E1_E7E6_0,228.0,8.62,11.46,22.92,3000.0,229.2,209.0
